Unique Identifier,episode_ref,track_name,date,date_text,decade,castaway_ref,std_name,std_artist,std_artist_id
25509,3190,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",3/11/1952,"March 11,1952",50,1117,hermione gingold,johann sebastian bach,A2427
25491,3188,Mass in B minor - Sanctus by Johann Sebastian Bach,3/26/1952,"March 26,1952",50,128,anna neagle,johann sebastian bach,A2427
25484,3187,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",4/1/1952,"April 1,1952",50,2282,richard hearne,edward elgar,A1326
25477,3186,Concerto for Two Violins in D minor by Johann Sebastian Bach,4/8/1952,"April 8,1952",50,2926,wynford vaughan thomas,johann sebastian bach,A2427
25475,3186,Là ci darem la mano (from Don Giovanni) by Wolfgang Amadeus Mozart,4/8/1952,"April 8,1952",50,2926,wynford vaughan thomas,wolfgang amadeus mozart,A5418
25474,3185,Symphony No. 8 in B minor 'Unfinished' by Franz Schubert,4/15/1952,"April 15,1952",50,644,delia murphy,franz schubert,A1618
25469,3185,O tentatrice! (from Manon Lescaut) by Giacomo Puccini,4/15/1952,"April 15,1952",50,644,delia murphy,giacomo puccini,A1790
25471,3185,"Wiegenlied (Cradle song), K350 by Wolfgang Amadeus Mozart",4/15/1952,"April 15,1952",50,644,delia murphy,wolfgang amadeus mozart,A5418
25455,3183,O mio babbino caro (from Gianni Schicchi) by Giacomo Puccini,4/29/1952,"April 29,1952",50,1544,kirsten flagstad,giacomo puccini,A1790
25454,3183,Ingemisco (from Requiem Mass) by Giuseppe Verdi,4/29/1952,"April 29,1952",50,1544,kirsten flagstad,giuseppe verdi,A1815
25453,3183,"Piano Trio No. 7 in B flat major, Op. 97 'Archduke' by Ludwig van Beethoven",4/29/1952,"April 29,1952",50,1544,kirsten flagstad,ludwig van beethoven,A3004
25439,3181,Requiem Mass by Giuseppe Verdi,5/20/1952,"May 20,1952",50,2310,robert beatty,giuseppe verdi,A1815
25435,3181,"Piano Sonata No. 8 in C minor, Op. 13 'Pathétique' by Ludwig van Beethoven",5/20/1952,"May 20,1952",50,2310,robert beatty,ludwig van beethoven,A3004
25433,3180,O mio babbino caro (from Gianni Schicchi) by Giacomo Puccini,5/27/1952,"May 27,1952",50,717,dorothy dickson,giacomo puccini,A1790
25434,3180,Symphony No. 7 in A major by Ludwig van Beethoven,5/27/1952,"May 27,1952",50,717,dorothy dickson,ludwig van beethoven,A3004
25415,3178,Vissi d'arte (from Tosca) by Giacomo Puccini,6/10/1952,"June 10,1952",50,1029,googie withers,giacomo puccini,A1790
25416,3178,Harpsichord Concerto No. 5 In F Minor by Johann Sebastian Bach,6/10/1952,"June 10,1952",50,1029,googie withers,johann sebastian bach,A2427
25406,3177,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,6/17/1952,"June 17,1952",50,1026,godfrey winn,edward elgar,A1326
25410,3177,Violin Concerto in B Minor by Edward Elgar,6/17/1952,"June 17,1952",50,1026,godfrey winn,edward elgar,A1326
25409,3177,Nessun dorma by Giacomo Puccini,6/17/1952,"June 17,1952",50,1026,godfrey winn,giacomo puccini,A1790
25400,3176,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",6/24/1952,"June 24,1952",50,823,ellaline terriss,edward elgar,A1326
25394,3175,Sanctus (from Requiem Mass) by Giuseppe Verdi,7/1/1952,"July 1,1952",50,335,boyd neel,giuseppe verdi,A1815
25388,3175,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,7/1/1952,"July 1,1952",50,335,boyd neel,wolfgang amadeus mozart,A5418
25391,3175,Der Hölle Rache (from The Magic Flute) by Wolfgang Amadeus Mozart,7/1/1952,"July 1,1952",50,335,boyd neel,wolfgang amadeus mozart,A5418
25381,3174,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,7/8/1952,"July 8,1952",50,922,fred perry,edward elgar,A1326
25382,3174,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,7/8/1952,"July 8,1952",50,922,fred perry,pyotr ilyich tchaikovsky,A3932
25386,3174,1812 Overture by Peter Ilyich Tchaikovsky,7/8/1952,"July 8,1952",50,922,fred perry,pyotr ilyich tchaikovsky,A3932
25376,3173,The Magic Flute by Wolfgang Amadeus Mozart,7/15/1952,"July 15,1952",50,1103,henry hall,wolfgang amadeus mozart,A5418
25360,3171,"Piano Sonata No. 26 in E flat major, Op. 81a 'Les adieux' by Ludwig van Beethoven",7/29/1952,"July 29,1952",50,461,christopher stone,ludwig van beethoven,A3004
25348,3170,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,8/5/1952,"August 5,1952",50,1330,joan greenwood,ludwig van beethoven,A3004
25355,3170,Symphony No. 5 in C minor by Ludwig van Beethoven,8/5/1952,"August 5,1952",50,1330,joan greenwood,ludwig van beethoven,A3004
25342,3169,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,8/12/1952,"August 12,1952",50,1846,michael denison dulcie gray,ludwig van beethoven,A3004
25343,3169,Sull'aria (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,8/12/1952,"August 12,1952",50,1846,michael denison dulcie gray,wolfgang amadeus mozart,A5418
25332,3168,Cockaigne Overture by Edward Elgar,8/19/1952,"August 19,1952",50,2819,trevor howard,edward elgar,A1326
25334,3168,Ave verum corpus by Wolfgang Amadeus Mozart,8/19/1952,"August 19,1952",50,2819,trevor howard,wolfgang amadeus mozart,A5418
25323,3166,Symphony No. 9 in C major 'Great' by Franz Schubert,9/2/1952,"September 2,1952",50,2265,richard attenborough,franz schubert,A1618
25310,3165,Symphony No. 9 in D minor 'Choral' - 2nd movement by Ludwig van Beethoven,9/9/1952,"September 9,1952",50,2879,vivien leigh,ludwig van beethoven,A3004
25311,3165,Symphony No. 9 in D minor 'Choral' - 4th movement by Ludwig van Beethoven,9/9/1952,"September 9,1952",50,2879,vivien leigh,ludwig van beethoven,A3004
25306,3164,Symphony No. 5 in E minor by Peter Ilyich Tchaikovsky,9/16/1952,"September 16,1952",50,2746,ted ray,pyotr ilyich tchaikovsky,A3932
25287,3162,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,10/3/1952,"October 3,1952",50,859,esmond knight,johann sebastian bach,A2427
25273,3160,"Sonata In C Minor (Opus 27, No. 4) by Ludwig van Beethoven",10/17/1952,"October 17,1952",50,1454,joy worth,ludwig van beethoven,A3004
25270,3160,Sleeping Beauty by Peter Ilyich Tchaikovsky,10/17/1952,"October 17,1952",50,1454,joy worth,pyotr ilyich tchaikovsky,A3932
25260,3159,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,10/24/1952,"October 24,1952",50,888,florence desmond,pyotr ilyich tchaikovsky,A3932
25247,3157,Sleeping Beauty - Waltz by Peter Ilyich Tchaikovsky,11/7/1952,"November 7,1952",50,2762,tessie o shea,pyotr ilyich tchaikovsky,A3932
25227,3154,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,11/28/1952,"November 28,1952",50,2668,sonnie hale,edward elgar,A1326
25224,3154,Vissi d'arte (from Tosca) by Giacomo Puccini,11/28/1952,"November 28,1952",50,2668,sonnie hale,giacomo puccini,A1790
25218,3153,Piangea cantando (Willow song) (from Otello) by Giuseppe Verdi,12/5/1952,"December 5,1952",50,1032,gordon harker,giuseppe verdi,A1815
25213,3153,"Deh vieni, non tardar (from The Marriage of Figaro) by Wolfgang Amadeus Mozart",12/5/1952,"December 5,1952",50,1032,gordon harker,wolfgang amadeus mozart,A5418
25211,3152,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,12/12/1952,"December 12,1952",50,299,bill greenslade,pyotr ilyich tchaikovsky,A3932
25186,3149,Sea Pictures - Where corals lie by Edward Elgar,1/9/1953,"January 9,1953",50,1738,margaret rutherford,edward elgar,A1326
25156,3146,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,1/30/1953,"January 30,1953",50,763,duncan carse,pyotr ilyich tchaikovsky,A3932
25148,3145,Toccata and Fugue in D Minor by Johann Sebastian Bach/Stokowski,2/6/1953,"February 6,1953",50,706,donald wolfit,johann sebastian bach,A2427
25151,3145,Violin Concerto in D major by Peter Ilyich Tchaikovsky,2/6/1953,"February 6,1953",50,706,donald wolfit,pyotr ilyich tchaikovsky,A3932
25147,3144,O mio babbino caro (from Gianni Schicchi) by Giacomo Puccini,2/20/1953,"February 20,1953",50,631,david tomlinson,giacomo puccini,A1790
25141,3144,"Si, pel ciel (Oath duet) (from Otello) by Giuseppe Verdi",2/20/1953,"February 20,1953",50,631,david tomlinson,giuseppe verdi,A1815
25133,3143,Ah! Guai a chi la tocca (from Manon Lescaut) by Giacomo Puccini,2/27/1953,"February 27,1953",50,2483,sheila sim,giacomo puccini,A1790
25136,3143,Violin Concerto in D major by Ludwig van Beethoven,2/27/1953,"February 27,1953",50,2483,sheila sim,ludwig van beethoven,A3004
25118,3141,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,3/13/1953,"March 13,1953",50,2013,pamela brown,pyotr ilyich tchaikovsky,A3932
25073,3135,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,4/24/1953,"April 24,1953",50,1177,isabel jeans,ludwig van beethoven,A3004
25067,3135,Il Seraglio Overture by Wolfgang Amadeus Mozart,4/24/1953,"April 24,1953",50,1177,isabel jeans,wolfgang amadeus mozart,A5418
25063,3134,Bella figlia dell'amore (from Rigoletto) by Giuseppe Verdi,5/1/1953,"May 1,1953",50,1349,john arlott,giuseppe verdi,A1815
25066,3134,Symphony No. 7 in A major by Ludwig van Beethoven,5/1/1953,"May 1,1953",50,1349,john arlott,ludwig van beethoven,A3004
25048,3132,Symphony No. 7 in A major by Ludwig van Beethoven,5/15/1953,"May 15,1953",50,1928,naunton wayne,ludwig van beethoven,A3004
25050,3132,Symphony No. 6 in B minor 'Pathétique' by Peter Ilyich Tchaikovsky,5/15/1953,"May 15,1953",50,1928,naunton wayne,pyotr ilyich tchaikovsky,A3932
25020,3129,"Piano Sonata No. 12 in A flat major, Op. 26 by Ludwig van Beethoven",6/12/1953,"June 12,1953",50,2629,sir ralph richardson,ludwig van beethoven,A3004
25013,3128,Io t'ho ghermita (from Madama Butterfly) by Giacomo Puccini,6/19/1953,"June 19,1953",50,2633,sir robert helpmann,giacomo puccini,A1790
25016,3128,La Forza Del Destino by Giuseppe Verdi,6/19/1953,"June 19,1953",50,2633,sir robert helpmann,giuseppe verdi,A1815
25011,3128,Sleeping Beauty by Peter Ilyich Tchaikovsky,6/19/1953,"June 19,1953",50,2633,sir robert helpmann,pyotr ilyich tchaikovsky,A3932
25018,3128,Hamlet Overture by Peter Ilyich Tchaikovsky,6/19/1953,"June 19,1953",50,2633,sir robert helpmann,pyotr ilyich tchaikovsky,A3932
25010,3127,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",6/26/1953,"June 26,1953",50,1577,leo genn,ludwig van beethoven,A3004
25007,3127,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,6/26/1953,"June 26,1953",50,1577,leo genn,pyotr ilyich tchaikovsky,A3932
25000,3126,Tre sbirri (Te Deum) (from Tosca) by Giacomo Puccini,7/2/1953,"July 2,1953",50,1628,lizbeth webb,giacomo puccini,A1790
24999,3126,La Traviata by Giuseppe Verdi,7/2/1953,"July 2,1953",50,1628,lizbeth webb,giuseppe verdi,A1815
24991,3125,Cello Concerto in E Minor by Edward Elgar,7/10/1953,"July 10,1953",50,996,geraldine mcewan,edward elgar,A1326
24993,3125,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,7/10/1953,"July 10,1953",50,996,geraldine mcewan,giacomo puccini,A1790
24988,3125,Eugene Onegin by Peter Ilyich Tchaikovsky,7/10/1953,"July 10,1953",50,996,geraldine mcewan,pyotr ilyich tchaikovsky,A3932
24982,3124,Nutcracker Suite - March by Peter Ilyich Tchaikovsky,7/17/1953,"July 17,1953",50,407,cecil parker,pyotr ilyich tchaikovsky,A3932
24976,3123,Celeste Aida (from Aida) by Giuseppe Verdi,7/24/1953,"July 24,1953",50,351,brian reece,giuseppe verdi,A1815
24956,3121,E Lucevan Le Stelle (from Tosca) by Giacomo Puccini,8/7/1953,"August 7,1953",50,1976,nora swinburne,giacomo puccini,A1790
24958,3121,"Bimba, dagli occhi (from Madama Butterfly) by Giacomo Puccini",8/7/1953,"August 7,1953",50,1976,nora swinburne,giacomo puccini,A1790
24955,3121,Swan Lake Ballet Suite by Peter Ilyich Tchaikovsky,8/7/1953,"August 7,1953",50,1976,nora swinburne,pyotr ilyich tchaikovsky,A3932
24944,3119,Che gelida manina (Your tiny hand is frozen) (from La Bohème) by Giacomo Puccini,8/21/1953,"August 21,1953",50,74,alfredo campoli,giacomo puccini,A1790
24940,3119,Sul del Nilo (from Aida) by Giuseppe Verdi,8/21/1953,"August 21,1953",50,74,alfredo campoli,giuseppe verdi,A1815
24941,3119,La traviata Prelude to Act 3 by Giuseppe Verdi,8/21/1953,"August 21,1953",50,74,alfredo campoli,giuseppe verdi,A1815
24933,3118,Nessun dorma by Giacomo Puccini,8/28/1953,"August 28,1953",50,1592,leslie a hutch hutchinson,giacomo puccini,A1790
24936,3118,Nutcracker Suite - Waltz of the flowers by Peter Ilyich Tchaikovsky,8/28/1953,"August 28,1953",50,1592,leslie a hutch hutchinson,pyotr ilyich tchaikovsky,A3932
24925,3117,Partita for Solo Violin No. 3 in E major - 3rd movement by Johann Sebastian Bach,9/4/1953,"September 4,1953",50,1139,hugh sinclair,johann sebastian bach,A2427
24929,3117,Concerto for Flute & Harp in C Major by Wolfgang Amadeus Mozart,9/4/1953,"September 4,1953",50,1139,hugh sinclair,wolfgang amadeus mozart,A5418
24900,3114,"An die Musik (To Music), D547 by Franz Schubert",9/25/1953,"September 25,1953",50,270,bernard miles,franz schubert,A1618
24901,3114,"Si, mi chiamano Mimi (from La Bohème) by Giacomo Puccini",9/25/1953,"September 25,1953",50,270,bernard miles,giacomo puccini,A1790
24902,3114,O patria mia (from Aida) by Giuseppe Verdi,9/25/1953,"September 25,1953",50,270,bernard miles,giuseppe verdi,A1815
24903,3114,"Komm, Hoffnung (from Fidelio) by Ludwig van Beethoven",9/25/1953,"September 25,1953",50,270,bernard miles,ludwig van beethoven,A3004
24904,3114,Gott! Welch Dunkel hier! (from Fidelio) by Ludwig van Beethoven,9/25/1953,"September 25,1953",50,270,bernard miles,ludwig van beethoven,A3004
24899,3114,Turkish March by Wolfgang Amadeus Mozart,9/25/1953,"September 25,1953",50,270,bernard miles,wolfgang amadeus mozart,A5418
24905,3114,"O, Isis und Osiris (from The Magic Flute) by Wolfgang Amadeus Mozart",9/25/1953,"September 25,1953",50,270,bernard miles,wolfgang amadeus mozart,A5418
24892,3113,Brandenburg Concerto No. 5 In D Major by Johann Sebastian Bach,9/17/1954,"September 17,1954",50,1792,mary ellis,johann sebastian bach,A2427
24898,3113,Symphony No. 9 in D minor 'Choral' by Ludwig van Beethoven,9/17/1954,"September 17,1954",50,1792,mary ellis,ludwig van beethoven,A3004
24867,3110,"Jesu, Joy of Mans Desiring from Cantata BWV 147 by Johann Sebastian Bach",10/8/1954,"October 8,1954",50,1351,john betjeman,johann sebastian bach,A2427
24863,3109,"String Quartet No. 15 in A minor, Op. 132 by Ludwig van Beethoven",10/15/1954,"October 15,1954",50,2733,t e b clarke,ludwig van beethoven,A3004
24845,3107,Sleepers Awake by Johann Sebastian Bach/Bantock,10/29/1954,"October 29,1954",50,1955,nigel balchin,johann sebastian bach,A2427
24848,3107,Symphony No. 41 in C major 'Jupiter' by Wolfgang Amadeus Mozart,10/29/1954,"October 29,1954",50,1955,nigel balchin,wolfgang amadeus mozart,A5418
24827,3105,Fugue In G Minor by Johann Sebastian Bach,11/12/1954,"November 12,1954",50,2320,robert henriques,johann sebastian bach,A2427
24828,3105,Concerto for Two Violins in D minor by Johann Sebastian Bach,11/12/1954,"November 12,1954",50,2320,robert henriques,johann sebastian bach,A2427
24830,3105,Sheep may safely graze (from Cantata No. 208) by Johann Sebastian Bach,11/12/1954,"November 12,1954",50,2320,robert henriques,johann sebastian bach,A2427
24826,3105,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,11/12/1954,"November 12,1954",50,2320,robert henriques,ludwig van beethoven,A3004
24818,3104,Cantata No. 140: Wachet auf by Johann Sebastian Bach,11/18/1954,"November 18,1954",50,410,celia johnson,johann sebastian bach,A2427
24815,3103,Wandrers Nachtlied by Franz Schubert,11/25/1954,"November 25,1954",50,383,captain m e b banks rm,franz schubert,A1618
24817,3103,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,11/25/1954,"November 25,1954",50,383,captain m e b banks rm,ludwig van beethoven,A3004
24810,3103,"Madamina, il catalogo è questo (from Don Giovanni) by Wolfgang Amadeus Mozart",11/25/1954,"November 25,1954",50,383,captain m e b banks rm,wolfgang amadeus mozart,A5418
24809,3102,"Toccata and Fugue in D Minor, BWV 565 by Johann Sebastian Bach",12/2/1954,"December 2,1954",50,2245,reginald dixon,johann sebastian bach,A2427
24799,3101,"Die Junge Nonne, D828 by Franz Schubert",12/9/1954,"December 9,1954",50,921,fred hoyle,franz schubert,A1618
24801,3101,Cantata No. 208: Was mihr behagt - Schäfe können sicher weiden by Johann Sebastian Bach,12/9/1954,"December 9,1954",50,921,fred hoyle,johann sebastian bach,A2427
24800,3101,"Piano Sonata No. 29 in B flat major, Op. 106 'Hammerklavier by Ludwig van Beethoven",12/9/1954,"December 9,1954",50,921,fred hoyle,ludwig van beethoven,A3004
24795,3101,Là ci darem la mano (from Don Giovanni) by Wolfgang Amadeus Mozart,12/9/1954,"December 9,1954",50,921,fred hoyle,wolfgang amadeus mozart,A5418
24788,3100,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,12/16/1954,"December 16,1954",50,1731,margaret leighton,edward elgar,A1326
24790,3100,Symphony No. 7 in A major by Ludwig van Beethoven,12/16/1954,"December 16,1954",50,1731,margaret leighton,ludwig van beethoven,A3004
24786,3100,Waltz (from Eugene Onegin) by Peter Ilyich Tchaikovsky,12/16/1954,"December 16,1954",50,1731,margaret leighton,pyotr ilyich tchaikovsky,A3932
24791,3100,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,12/16/1954,"December 16,1954",50,1731,margaret leighton,pyotr ilyich tchaikovsky,A3932
24777,3098,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,12/30/1954,"December 30,1954",50,330,bobby howes,edward elgar,A1326
24769,3097,"St Matthew Passion - Wahrlich, dieser ist Gottes sohn gewesen by Johann Sebastian Bach",1/6/1955,"January 6,1955",50,722,dorothy tutin,johann sebastian bach,A2427
24759,3096,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",1/13/1955,"January 13,1955",50,2534,sir cedric hardwicke,edward elgar,A1326
24761,3096,Orchestral Suite No. 2 in B minor by Johann Sebastian Bach,1/13/1955,"January 13,1955",50,2534,sir cedric hardwicke,johann sebastian bach,A2427
24754,3096,Don Giovanni Overture by Wolfgang Amadeus Mozart,1/13/1955,"January 13,1955",50,2534,sir cedric hardwicke,wolfgang amadeus mozart,A5418
24753,3095,"Falstaff Act 1, Scene 2 by Giuseppe Verdi",1/20/1955,"January 20,1955",50,1072,harriet cohen,giuseppe verdi,A1815
24747,3095,Suite for Solo Cello No. 5 in C minor by Johann Sebastian Bach,1/20/1955,"January 20,1955",50,1072,harriet cohen,johann sebastian bach,A2427
24734,3093,Ständchen (from Schwanengesang) by Franz Schubert,2/10/1955,"February 10,1955",50,2319,robert harris,franz schubert,A1618
24732,3093,Brandenburg Concerto No. 2 in F major by Johann Sebastian Bach,2/10/1955,"February 10,1955",50,2319,robert harris,johann sebastian bach,A2427
24725,3092,Il mio tesoro (from Don Giovanni) by Wolfgang Amadeus Mozart,2/17/1955,"February 17,1955",50,2618,sir osbert lancaster,wolfgang amadeus mozart,A5418
